Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
Tehnolog – elektro-vzdrževalec (m/ž),/,Žužemberk,Stelem d.o.o. ,https://www.mojedelo.com/tehnolog-elektro-vzdrzevalec-mz/d-512009,"Opis delovnega mesta: spremljanje delovanja strojev, naprav in inštalacij, planiranje in izvajanje preventivnega vzdrževanja strojev, naprav in inštalacij, diagnosticiranje in odpravljanje okvar na strojih in drugi opremi (različne peči, stiskalni...",30.1.2021,Jugovzhodna Slovenija,mojedelo.com
Oblikovalec kovin – strojni vzdrževalec (m/ž),/,Žužemberk,Stelem d.o.o. ,https://www.mojedelo.com/oblikovalec-kovin-strojni-vzdrzevalec-mz/d-512004,"Opis delovnega mesta: spremljanje delovanja opreme in naprav (stiskalnice, različne peči, transportne proge, manipulatorji in druga oprema), izdelovanje in popravila orodij, naprav in nadomestnih delov, diagnosticiranje in odpravljanje okvar na st...",30.1.2021,Jugovzhodna Slovenija,mojedelo.com
Brentist - operater tračne žage,/,Straža pri Novem mestu,"Solis Straža, d.o.o. ",https://www.mojedelo.com/brentist-operater-tracne-zage/d-502465,"Kot brentist-operater na tračni žagi razžagujete hlodovino in jo pripravite za nadaljnjo predelavo. Skrbite za kakovost tračnih listov, odpravljate motnje na liniji in linijo vzdržujete.",30.1.2021,Jugovzhodna Slovenija,mojedelo.com
Samostojni nabavnik (m/ž),/,Novo mesto,ADECCO H.R. d.o.o.,https://www.mojedelo.com/samostojni-nabavnik-mz/d-514916,"Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri za svojega naročnika išče novega sodelavca/ko.",29.1.2021,Jugovzhodna Slovenija,mojedelo.com
Proizvodni delavec (m/ž) v okolici Ljubljane,/,Škofljica,Trenkwalder d.o.o.,https://www.mojedelo.com/proizvodni-delavec-mz-v-okolici-ljubljane/d-514871,"Iščete dolgoročno zaposlitev in dinamično delo v prijetnem kolektivu? Potem je ta karierna priložnost prava za vas! Pridružite se uspešnemu slovenskemu podjetju, ki proizvaja izdelke iz umetnih mas.",29.1.2021,Jugovzhodna Slovenija,mojedelo.com
Vodja projektov (m/ž),/,Novo mesto,WORKFORCE d.o.o. ,https://www.mojedelo.com/vodja-projektov-mz/d-514920,"Uspešno podjetje, v svoje vrste vabi izkušene kandidate, na področju vodenja in energetike. Si želite kariero nadaljevati v prijetnem timu, kjer vam omogočajo osebno rast in podporo? Ne odlašajte s prijavo, pošljite nam jo še danes! Postanite prav...",29.1.2021,Jugovzhodna Slovenija,mojedelo.com
Organizator prevozov / tajnik / komercialist (m/ž),/,Novo mesto,INTERGEM d.o.o. Investicijska družba,https://www.mojedelo.com/organizator-prevozov-tajnik-komercialist-mz/d-514892,"Smo prevozno podjetje v domačem in mednarodnem prometu. Če ste komunikativni, iznajdljivi in se znate dobro organizirati v prostoru, vas vabimo v kolektiv.",29.1.2021,Jugovzhodna Slovenija,mojedelo.com
Farmacevtski delavec v Proizvodnji zdravil m/ž,/,Novo mesto,"Krka, tovarna zdravil, d. d., Novo mesto ",https://www.mojedelo.com/farmacevtski-delavec-v-proizvodnji-zdravil-mz/d-513056,"Ponujamo: delo v mednarodnem poslovnem okolju, strokovno izpopolnjevanje, karierni razvoj in napredovanje, dobre delovne razmere.",29.1.2021,Jugovzhodna Slovenija,mojedelo.com
Prodajni predstavnik (m/ž),/,Novo mesto,ADECCO H.R. d.o.o.,https://www.mojedelo.com/prodajni-predstavnik-mz/d-514666,"Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri za svojega naročnika išče novega sodelavca/ko.",28.1.2021,Jugovzhodna Slovenija,mojedelo.com
Pomoč v skladišču v Novem mestu-projektno delo,/,Novo mesto,PKK  d.o.o.,https://www.mojedelo.com/pomoc-v-skladiscu-v-novem-mestu-projektno-delo/d-514685,"Opis delovnega mesta: Pomoč v skladišču, izpit za viličarja ni obvezen, je pa zaželen..",28.1.2021,Jugovzhodna Slovenija,mojedelo.com
CNC operater/programer - vodja m/ž,/,Grosuplje,Naton d.o.o.,https://www.mojedelo.com/cnc-operaterprogramer-vodja-mz/d-514642,"Naš naročnik deluje v panogi mehanske obdelave kovin. Zaradi dobrega poslovanja in povečanega obsega dela iščejo novega sodelavca na delovnem mestu CNC operater/programer, ki bo hkrati tudi vodja trem sodelavcem. Podjetje zaposluje direktno in dol...",28.1.2021,Jugovzhodna Slovenija,mojedelo.com
Skladiščnik (m/ž),/,Črnomelj," M&M Intercom, d.o.o.",https://www.mojedelo.com/skladiscnik-mz/d-514704,"Od vas pričakujemo: urejenost, natančnost in organiziranost, minimalno V. stopnja izobrazbe, osnovno znanje dela z računalnikom, obvezen izpit za viličarja, pasivno znanje angleščine, izpit B-kategorije.",28.1.2021,Jugovzhodna Slovenija,mojedelo.com
Nastavljalec orodij za brizganje plastike (m/ž),/,Šentjernej,Plastika Bevc,https://www.mojedelo.com/nastavljalec-orodij-za-brizganje-plastike-mz/d-513047,"Naloge: nastavitve strojev za brizganje plastike, odpravljanje napak v procesu brizganja plastike, oskrba strojev z granulati, priprava delovnega mesta, menjava brizgalnih orodij, zagon procesa in sprostitev serije ...",28.1.2021,Jugovzhodna Slovenija,mojedelo.com
Delavec v proizvodnji (m/ž),/,Šentjernej,Plastika Bevc,https://www.mojedelo.com/delavec-v-proizvodnji-mz/d-513045,"Naloge: delo z stoji za brizganje plastike, kontrola in pakiranje izdelkov, priprave kosov za odpremo ... Pričakujemo izkušnje z delom na strojih.",28.1.2021,Jugovzhodna Slovenija,mojedelo.com
Vodja avtomatizacije (m/ž) v okolici LJ,/,okolica Ljubljane,Trenkwalder d.o.o.,https://www.mojedelo.com/vodja-avtomatizacije-mz-v-okolici-lj/d-514601,"Če ste to zaposlitveno ponudbo z zanimanjem odprli, potem ste zagotovo: inovativni, vizionarski in digitalno podkovani. Imate izkušnje z avtomatizacijo proizvodnih procesov in vidite možnosti za nenehne izboljšave. Si želite delati v podjetju, ki ...",27.1.2021,Jugovzhodna Slovenija,mojedelo.com
Posluževalec strojev - operater (m/ž),/,Grosuplje,Naton d.o.o.,https://www.mojedelo.com/posluzevalec-strojev-operater-mz/d-514681,"Za našega naročnika zelo uspešno podjetje iz Grosuplja iščemo več posluževalcev stroja - operaterjev. Če vas zanima delo za proizvajaleca visokokakovostnih aluminijastih izdelkov, specializiranih za izdelavo tehničnih in dekorativnih komponent, ne...",27.1.2021,Jugovzhodna Slovenija,mojedelo.com
Pomoč strankam (m/ž),/,Mirna Peč,WORKFORCE d.o.o. ,https://www.mojedelo.com/pomoc-strankam-mz/d-514643,"Naš naročnik je priznano mednarodno podjetje, delujoče v avtomobilski industriji. Zaradi optimizacije procesov iščejo SPECIALISTA ZA POMOČ STRANKAM. V kolikor se prepoznate v spodnjem opisu, se prijavite še danes in naredite preskokv vaši karieri.",27.1.2021,Jugovzhodna Slovenija,mojedelo.com
Skrbnik ključih strank za osebni program  - Dolenjska,/,Dolenjska,INTER CARS INT d.o.o.,https://www.mojedelo.com/skrbnik-kljucih-strank-za-osebni-program-dolenjska/d-514437,"Pričakujemo: zaključeno najmanj IV. stopnjo izobrazbe, vsaj 3 leta delovnih izkušenj na podobnem delovnem mestu, zelo dobro poznavanje avtomobilskih nadomestnih delov, dobro znanje računalništva, natančnost pri opravljanju dela.",27.1.2021,Jugovzhodna Slovenija,mojedelo.com
Šivilja (m/ž) za opravljanje del in nalog krojenje in sestava furnirja,/,Novo mesto,Bobič Yacht Interior d.o.o.,https://www.mojedelo.com/sivilja-mz-za-opravljanje-del-in-nalog-krojenje-in-sestava-furnirja/d-514487,"Opis delovnega mesta: samostojno krojenje in sestava furnirja, izbor kvalitete furnirja glede na zahteve posameznega projekta, kontrola in avtokontrola kvalitete furnirja..",27.1.2021,Jugovzhodna Slovenija,mojedelo.com
Delavec za delo v proizvodnji (m/ž),/,"Prigorica, Dolenja vas pri Ribnici na Dolenjskem",Inotherm d.o.o.,https://www.mojedelo.com/delavec-za-delo-v-proizvodnji-mz/d-514449,"Od kandidatov pričakujemo: vsaj IV. stopnjo izobrazbe, strojne, lesne ali druge tehnične smeri, odgovoren odnos do dela in sodelavcev, dobre delovne navade, vestnost, natančnost in samostojnost pri delu, pripravljenost na timsko delo. ",26.1.2021,Jugovzhodna Slovenija,mojedelo.com
Mesar (m/ž) na Dolenjskem,/,Dolenjska,Trenkwalder d.o.o.,https://www.mojedelo.com/mesar-mz-na-dolenjskem/d-506290,Veliko trgovsko podjetje v svojo ekipo vabi nove sodelavce iz različnih krajev po Sloveniji. Pridružite se izkušenim mesarjem v prodajalnah in poskrbite za dobro postrežbo kupcem!,26.1.2021,Jugovzhodna Slovenija,mojedelo.com
Referent za logistiko in skladišče,/,Grosuplje,GIA - S  d.o.o.,https://www.mojedelo.com/referent-za-logistiko-in-skladisce/d-514286,"Pričakujemo: urejenost, komunikativnost, pisno in ustno znanje angeškega ali nem. jezika, poznavanje dela z računalnikom, zaželjeno ponzavanje programa Pantheon, izkušnje iz dela v skladiščenju, logistiki, vozniški izpit.   ",25.1.2021,Jugovzhodna Slovenija,mojedelo.com
Kartonažer m/ž,/,Boštanj,WORKFORCE d.o.o. ,https://www.mojedelo.com/kartonazer-mz/d-514145,"Za našega naročnika, družinsko podjetje specializirano za proizvodnjo kaširane kartonske embalaže in ostalih izdelkov ter polizdelkov iščemo osebo, ki bo zasedla delovno mesto  KARTONAŽER M/Ž. Vabljeni.",21.1.2021,Jugovzhodna Slovenija,mojedelo.com
Pomožni delavec v proizvodnji - enoizmensko delo m/ž,/,Boštanj,WORKFORCE d.o.o. ,https://www.mojedelo.com/pomozni-delavec-v-proizvodnji-enoizmensko-delo-mz/d-514144,"Za našega naročnika, družinsko podjetje specializirano za proizvodnjo kaširane kartonske embalaže in ostalih izdelkov ter polizdelkov iščemo osebo, ki bo zasedla delovno mesto POMOŽNI DELAVEC V PROIZVODNJI – enoizmensko delo m/ž. Pohitite s prijavo.",21.1.2021,Jugovzhodna Slovenija,mojedelo.com
Referent za podporo kupcem (m/ž) na oddelku pohištva v Novem mestu,/,Novo mesto,Harvey Norman Trading d.o.o.,https://www.mojedelo.com/referent-za-podporo-kupcem-mz-na-oddelku-pohistva-v-novem-mestu/d-513999,"Od kandidatov pričakujemo: vsaj IV. stopnjo izobrazbe ekonomske ali podobne ustrezne smeri, zaželeno je znanje angleškega jezika, vsaj dve leti delovnih izkušenj na podobnem delovnem mestu, dobro poznavanje dela s številčnim sistemom,...",21.1.2021,Jugovzhodna Slovenija,mojedelo.com
Žagar – upravljalec tračne žage (m/ž),/,Straža pri Novem mestu,"Solis Straža, d.o.o. ",https://www.mojedelo.com/zagar-upravljalec-tracne-zage-mz/d-511574,"Vaše naloge: Upravljate tračno žago, nastavljate parametre na stroju, skrbite za ostrino tračnih listov, skrbite za racionalen razrez hlodovine, tračne liste ustrezno nabrusite..",21.1.2021,Jugovzhodna Slovenija,mojedelo.com
Upravljalec skobeljne linije (m/ž),/,Straža pri Novem mestu,"Solis Straža, d.o.o. ",https://www.mojedelo.com/upravljalec-skobeljne-linije-mz/d-511572,"Vaše naloge: Upravljate skobeljno linijo, nastavljate parametre na stroju, skrbite za ostrino skobeljnih nožev, skrbite za kakovost produktov in kontrolo kvalitete...",21.1.2021,Jugovzhodna Slovenija,mojedelo.com
Pomočnik vodje prodaje - CSO asist. (m/ž),/,Straža pri Novem mestu,"Solis Straža, d.o.o. ",https://www.mojedelo.com/pomocnik-vodje-prodaje-cso-asist-mz/d-511568,"Vaše naloge: Komunikacija z globalnimi strankami, tehnična in komercialna podpora strankam glede lesnih produktov, obdelava naročil strank, priprava ponudb do koordinacije odpreme, akvizicija novih strank...",21.1.2021,Jugovzhodna Slovenija,mojedelo.com
Sodelavec v Lesni proizvodnji (m/ž),/,Straža pri Novem mestu,"Solis Straža, d.o.o. ",https://www.mojedelo.com/sodelavec-v-lesni-proizvodnji-mz/d-511565,"Vaše naloge: Spremljate in upravljate proizvodno linijo, sortirate, zložite in paketirate končne produkte, skrbite za kakovost produktov in kontrolo kvalitete...",21.1.2021,Jugovzhodna Slovenija,mojedelo.com
Delavec v proizvodnji in skladišču (m/ž),/,Dolenjske Toplice,ADECCO H.R. d.o.o.,https://www.mojedelo.com/delavec-v-proizvodnji-in-skladiscu-mz/d-513958,"Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri za svojega naročnika išče novega sodelavca/ko.",20.1.2021,Jugovzhodna Slovenija,mojedelo.com
Diplomirana medicinska sestra/diplomirani zdravstvenik v Šmarjeških Toplicah,/,Šmarješke Toplice,Terme Krka d.o.o.,https://www.mojedelo.com/diplomirana-medicinska-sestradiplomirani-zdravstvenik-v-smarjeskih-toplicah/d-513882,* zahtevnejše zdravstvene storitve (oddelek medicinskih sester) * delo v zdraviliški ambulanti in specialističnih ambulantah * sodelovanje pri diagnostičnih preiskavah * spremljanje in negovanje bolnikov ter pomoč pri postrežbi hrane na negoval...,20.1.2021,Jugovzhodna Slovenija,mojedelo.com
Fizioterapevt v Dolenjskih Toplicah (m/ž),/,Dolenjske Toplice,Terme Krka d.o.o.,https://www.mojedelo.com/fizioterapevt-v-dolenjskih-toplicah-mz/d-513911,* izvajanje fizioterapevtskih storitev * sodelovanje in posvetovanje z zdravniškim timom,20.1.2021,Jugovzhodna Slovenija,mojedelo.com
Vodja gradbišča za nizke gradnje (m/ž),/,Ljubljana,WORKFORCE d.o.o. ,https://www.mojedelo.com/vodja-gradbisca-za-nizke-gradnje-mz/d-513941,"Za uspešno slovensko gradbeno inženirsko podjetje, ki je specializirano za gradnjo infrastrukturnih objektov visoke in nizke gradnje, iščemo Vodjo gradbišča za nizke gradnje. Pridružite se mlademu, ambicioznemu in strokovnemu timu, ne odlašajte s ...",20.1.2021,Jugovzhodna Slovenija,mojedelo.com
Odgovorni vodja del m/ž,/,Kočevje in okolica po objektih,Obnova Kočevje d.o.o.,https://www.mojedelo.com/odgovorni-vodja-del-mz/d-516012,"Medse sprejmemo novega sodelavca za delovno mesto: Odgovorni vodja del m/ž Delovne naloge: Sodelovanje z delovodjem na gradbišču, komercialo, nabavo, organizacija, vodenje, obračunavanje, izdelava gradbene knjige, situacij... Kraj dela: Kočevje...",15.2.2021,Jugovzhodna Slovenija,mojedelo.com
Samostojni komercialist na terenu ali s.p.,/,Dolenjska,Kotorna d.o.o.,https://www.mojedelo.com/samostojni-komercialist-na-terenu-ali-sp/d-516002,"Podjetje Kotorna je v svojem 25 letnem delovanju pridobilo ugled kvalitetnega in zanesljivega dobavitelja.  Smo strateški partner vodilnih družb na področju profesionalne higiene in čiščenja, kot sta Tork in Kimberly Clark. Kot B2B partner oskrbuj...",11.2.2021,Jugovzhodna Slovenija,mojedelo.com
Vodja proizvodnje,/,Trebnje,Rem d.o.o.,https://www.mojedelo.com/vodja-proizvodnje/d-515050,- Vodenje proizvodnje- Uvajanje digitalizacije v proizvodnjo po principu Industrija 4.0- Implementacija novih tehničnih rešitev in tehnologij v proizvodnjo- Analiziranje učinkovitosti proizvodnje in poročanje o rezultatih dela vodstvu podjetja...,1.2.2021,Jugovzhodna Slovenija,mojedelo.com
"Analitik (m/ž) v Sektorju za poslovne analize, planiranje in profitabilnost",/,Maribor ali Ljubljana,Nova Kreditna banka Maribor d. d.,https://www.mojedelo.com/analitik-mz-v-sektorju-za-poslovne-analize-planiranje-in-profitabilnost/d-515947,"Ponujamo  vam  priložnost, da se nam predstavite, nas prepričate in se pridružite ekipi motiviranih sodelavcev v odprtem, dinamičnem in varnem delovnem okolju z mednarodnim pridihom, ki ponuja priložnosti za osebn...",17.2.2021,Podravska,mojedelo.com
Vodja kadrovske in splošne službe,/,Maribor,F.A. MAIK d.o.o.,https://www.mojedelo.com/vodja-kadrovske-in-splosne-sluzbe/d-516973,"V družbi F.A. MAIK, ki izvaja celovite logistične storitve, iščemo sodelavca za zasedbo delovnega mesta vodje kadrovske in splošne službe ter obračuna plač. Delovno mesto z visoko stopnjo zaupanja in samostojnosti pri delu. Delo v prijetni ekipi i...",19.02.2021,Podravska,mojedelo.com
Strojni projektant lesnoobdelovalnih linij in strojev (m/ž),/,"Hoče, Slovenija in tujina",Ledinek Engineering d.o.o.,https://www.mojedelo.com/strojni-projektant-lesnoobdelovalnih-linij-in-strojev-mz/d-516932,Opis delovnega mesta: konstruiranje lesnoobdelovalnih strojev in linij.,19.02.2021,Podravska,mojedelo.com
Tehnično prodajani svetovalec za področje avtomatizacije in vpenjalne tehnike m/ž,/,Hoče,Halder d.o.o.,https://www.mojedelo.com/tehnicno-prodajani-svetovalec-za-podrocje-avtomatizacije-in-vpenjalne-tehnike-mz/d-516774,"Prednost bodo imeli kandidati, ki že imajo izkušnje in kompetence s področja tehničnega svetovanja podobnih ali sorodnih produktov, so učljivi, komunikativni in z močno željo, motivacijo in zavzetostjo za doseganje postavljenih ciljev, vaša vrlina...",19.02.2021,Podravska,mojedelo.com
Programer / sistemski inženir (m/ž),/,Maribor,Deutz engineering d.o.o.,https://www.mojedelo.com/programer-sistemski-inzenir-mz/d-516857,"Opis delovnega mesta: razvoj nadzornih sistemov v motorjih z notranjim zgorevanjem, modeliranje nelinearnih sistemov, načrtovanje in optimizacija krmilnih algoritmov z odprto in zaprto zanko za vgrajene sisteme motorja, razvoj programske opreme n...",19.02.2021,Podravska,mojedelo.com
